r,v,Nv,Nvib,Et_i,θi,θorient,vib_phase,xi,yi,mN,mO
1.117545891,-0.121829194,,,,,,,,,,
1.107518273,-5.73E-02,,,,,,,,,,
1.10539976,1.95E-02,,,,,,,,,,
1.111643421,9.20E-02,,,,,,,,,,
1.124933295,0.145556275,,,,,,,,,,
1.142657467,0.171881587,,,,,,,,,,
1.161708445,0.170044577,,,,,,,,,,
1.179184837,0.1442075,,,,,,,,,,
1.192787167,0.100730635,,,,,,,,,,
1.200943885,4.63E-02,,,,,,,,,,
1.202797502,-1.29E-02,,,,,,,,,,
1.198161625,-7.07E-02,,,,,,,,,,
1.187508247,-0.121228737,,,,,,,,,,
1.171997588,-0.157918715,,,,,,,,,,
1.153518845,-0.174105087,,,,,,,,,,
1.134659886,-0.164069179,,,,,,,,,,
1.118478822,-0.125468902,,,,,,,,,,
1.107969138,-6.23E-02,,,,,,,,,,
1.10527301,1.41E-02,,,,,,,,,,
1.11096638,8.75E-02,,,,,,,,,,
1.123845849,0.14270138,,,,,,,,,,
1.141363966,0.171000084,,,,,,,,,,
1.160421879,0.171002401,,,,,,,,,,
1.178087728,0.146619845,,,,,,,,,,
1.192014334,0.104137155,,,,,,,,,,
1.200579792,5.02E-02,,,,,,,,,,
1.202879123,-8.78E-03,,,,,,,,,,
1.198680825,-6.69E-02,,,,,,,,,,
1.188411193,-0.118129839,,,,,,,,,,
1.173181743,-0.155982426,,,,,,,,,,
1.154831209,-0.173779235,,,,,,,,,,
1.135903818,-0.165671643,,,,,,,,,,
1.119438765,-0.128989647,,,,,,,,,,
1.108457397,-6.72E-02,,,,,,,,,,
1.105186456,8.80E-03,,,,,,,,,,
1.110323685,8.29E-02,,,,,,,,,,
1.122780432,0.139716751,,,,,,,,,,
1.140077626,0.169983387,,,,,,,,,,
1.159128521,0.171844657,,,,,,,,,,
1.176972739,0.148946962,,,,,,,,,,
1.191216001,0.107490145,,,,,,,,,,
1.200185962,5.42E-02,,,,,,,,,,
1.202929926,-4.69E-03,,,,,,,,,,
1.199171199,-6.31E-02,,,,,,,,,,
1.189290522,-0.114968231,,,,,,,,,,
1.174350931,-0.153951539,,,,,,,,,,
1.15614065,-0.173330337,,,,,,,,,,
1.137159324,-0.167137238,,,,,,,,,,
1.120424813,-0.132389005,,,,,,,,,,
1.108982549,-7.20E-02,,,,,,,,,,
1.105140189,3.46E-03,,,,,,,,,,
1.109715985,7.82E-02,,,,,,,,,,
1.121738016,0.136604035,,,,,,,,,,
1.138799467,0.168830897,,,,,,,,,,
1.15782925,0.172569511,,,,,,,,,,
1.175840522,0.151186656,,,,,,,,,,
1.190392581,0.110787485,,,,,,,,,,
1.199762584,5.81E-02,,,,,,,,,,
1.202949887,-6.01E-04,,,,,,,,,,
1.199632511,-5.92E-02,,,,,,,,,,
1.190145769,-0.111746069,,,,,,,,,,
1.175504448,-0.151828219,,,,,,,,,,
1.157446245,-0.172760038,,,,,,,,,,
1.13842537,-0.168466137,,,,,,,,,,
1.121436042,-0.135664732,,,,,,,,,,
1.109544057,-7.68E-02,,,,,,,,,,
1.105134258,-1.89E-03,,,,,,,,,,
1.109143895,7.34E-02,,,,,,,,,,
1.120719562,0.133365058,,,,,,,,,,
1.137530518,0.167542135,,,,,,,,,,
1.15652496,0.173175183,,,,,,,,,,
1.174691745,0.153336738,,,,,,,,,,
1.189544501,0.114027043,,,,,,,,,,
1.19930986,6.19E-02,,,,,,,,,,
1.202938997,3.49E-03,,,,,,,,,,
1.200064539,-5.53E-02,,,,,,,,,,
1.190976485,-0.108465496,,,,,,,,,,
1.176641604,-0.149614646,,,,,,,,,,
1.158747085,-0.172070043,,,,,,,,,,
1.139700928,-0.16965865,,,,,,,,,,
1.122471511,-0.138814769,,,,,,,,,,
1.11014135,-8.15E-02,,,,,,,,,,
1.105168668,-7.23E-03,,,,,,,,,,
1.108607996,6.86E-02,,,,,,,,,,
1.119726013,0.130001825,,,,,,,,,,
1.136271806,0.166116755,,,,,,,,,,
1.155216555,0.173659949,,,,,,,,,,
1.173527091,0.155395028,,,,,,,,,,
1.188672205,0.117206678,,,,,,,,,,
1.198828006,6.58E-02,,,,,,,,,,
1.20289726,7.58E-03,,,,,,,,,,
1.200467076,-5.14E-02,,,,,,,,,,
1.191782237,-0.105128648,,,,,,,,,,
1.177761727,-0.147313006,,,,,,,,,,
1.160042273,-0.171262117,,,,,,,,,,
1.140984969,-0.170715216,,,,,,,,,,
1.123530266,-0.141837237,,,,,,,,,,
1.110773821,-8.61E-02,,,,,,,,,,
1.105243385,-1.26E-02,,,,,,,,,,
1.108108836,6.37E-02,,,,,,,,,,
1.1187583,0.126516526,,,,,,,,,,
1.135024364,0.164554543,,,,,,,,,,
1.153904953,0.174022146,,,,,,,,,,
1.172347263,0.157359355,,,,,,,,,,
1.187776154,0.120324238,,,,,,,,,,
1.198317257,6.96E-02,,,,,,,,,,
1.202824697,1.17E-02,,,,,,,,,,
1.200839931,-4.74E-02,,,,,,,,,,
1.192562609,-0.101737647,,,,,,,,,,
1.178864159,-0.144925491,,,,,,,,,,
1.161330927,-0.17033808,,,,,,,,,,
1.14227647,-0.171636399,,,,,,,,,,
1.124611337,-0.144730436,,,,,,,,,,
1.111440833,-9.07E-02,,,,,,,,,,
1.105358328,-1.79E-02,,,,,,,,,,
1.107646927,5.87E-02,,,,,,,,,,
1.117817334,0.122911533,,,,,,,,,,
1.133789224,0.162855425,,,,,,,,,,
1.152591087,0.174260175,,,,,,,,,,
1.171152975,0.159227562,,,,,,,,,,
1.186856823,0.123377563,,,,,,,,,,
1.197777858,7.34E-02,,,,,,,,,,
1.20272134,1.57E-02,,,,,,,,,,
1.201182926,-4.35E-02,,,,,,,,,,
1.193317201,-9.83E-02,,,,,,,,,,
1.179948262,-0.1424543,,,,,,,,,,
1.162612177,-0.169299797,,,,,,,,,,
1.143574412,-0.172422884,,,,,,,,,,
1.125713742,-0.147492847,,,,,,,,,,
1.112141716,-9.51E-02,,,,,,,,,,
1.105513378,-2.32E-02,,,,,,,,,,
1.107222744,5.37E-02,,,,,,,,,,
1.11690401,0.1191894,,,,,,,,,,
1.132567419,0.161019468,,,,,,,,,,
1.151275898,0.174372511,,,,,,,,,,
1.169944963,0.160997507,,,,,,,,,,
1.185914706,0.126364481,,,,,,,,,,
1.197210073,7.71E-02,,,,,,,,,,
1.202587238,1.98E-02,,,,,,,,,,
1.201495899,-3.95E-02,,,,,,,,,,
1.194045627,-9.48E-02,,,,,,,,,,
1.181013413,-0.139901634,,,,,,,,,,
1.163885169,-0.168149182,,,,,,,,,,
1.144877783,-0.173075472,,,,,,,,,,
1.126836491,-0.150123127,,,,,,,,,,
1.11287577,-9.95E-02,,,,,,,,,,
1.105708372,-2.85E-02,,,,,,,,,,
1.106836725,4.86E-02,,,,,,,,,,
1.1160192,0.115352864,,,,,,,,,,
1.131359981,0.15904689,,,,,,,,,,
1.149960341,0.1743577,,,,,,,,,,
1.168723974,0.162667066,,,,,,,,,,
1.184950312,0.129282817,,,,,,,,,,
1.196614179,8.08E-02,,,,,,,,,,
1.202422455,2.39E-02,,,,,,,,,,
1.201778701,-3.55E-02,,,,,,,,,,
1.19474752,-9.13E-02,,,,,,,,,,
1.182059005,-0.137269692,,,,,,,,,,
1.165149063,-0.166888187,,,,,,,,,,
1.146185574,-0.173595072,,,,,,,,,,
1.127978581,-0.152620105,,,,,,,,,,
1.113642267,-0.103715126,,,,,,,,,,
1.105943105,-3.37E-02,,,,,,,,,,
1.10648927,4.35E-02,,,,,,,,,,
1.115163756,0.111404844,,,,,,,,,,
1.13016794,0.156938062,,,,,,,,,,
1.148645378,0.17421437,,,,,,,,,,
1.167490776,0.164234135,,,,,,,,,,
1.183964167,0.132130386,,,,,,,,,,
1.19599047,8.45E-02,,,,,,,,,,
1.202227065,2.79E-02,,,,,,,,,,
1.2020312,-3.15E-02,,,,,,,,,,
1.195422524,-8.77E-02,,,,,,,,,,
1.183084449,-0.134560675,,,,,,,,,,
1.166403033,-0.165518805,,,,,,,,,,
1.147496787,-0.173982699,,,,,,,,,,
1.129139003,-0.154982782,,,,,,,,,,
1.114440448,-0.107863631,,,,,,,,,,
1.106217333,-3.90E-02,,,,,,,,,,
1.10618074,3.83E-02,,,,,,,,,,
1.114338509,0.107348436,,,,,,,,,,
1.12899232,0.154693509,,,,,,,,,,
1.147331987,0.173941234,,,,,,,,,,
1.166246147,0.165696637,,,,,,,,,,
1.182956812,0.134904997,,,,,,,,,,
1.195339253,8.81E-02,,,,,,,,,,
1.202001162,3.20E-02,,,,,,,,,,
1.202253277,-2.74E-02,,,,,,,,,,
1.196070305,-8.40E-02,,,,,,,,,,
1.184089171,-0.131776783,,,,,,,,,,
1.16764627,-0.16404306,,,,,,,,,,
1.14881043,-0.174239468,,,,,,,,,,
1.130316741,-0.157210327,,,,,,,,,,
1.115269532,-0.111906605,,,,,,,,,,
1.106530769,-4.41E-02,,,,,,,,,,
1.105911457,3.31E-02,,,,,,,,,,
1.113544264,0.103186918,,,,,,,,,,
1.127834144,0.152313919,,,,,,,,,,
1.146021149,0.173537094,,,,,,,,,,
1.164990886,0.16705252,,,,,,,,,,
1.181928807,0.137604456,,,,,,,,,,
1.194660853,9.17E-02,,,,,,,,,,
1.201744851,3.60E-02,,,,,,,,,,
1.202444828,-2.34E-02,,,,,,,,,,
1.196690538,-8.04E-02,,,,,,,,,,
1.185072614,-0.128920208,,,,,,,,,,
1.168877978,-0.162463006,,,,,,,,,,
1.15012552,-0.174366588,,,,,,,,,,
1.131510773,-0.159302072,,,,,,,,,,
1.116128709,-0.115840793,,,,,,,,,,
1.106883087,-4.93E-02,,,,,,,,,,
1.1056817,2.78E-02,,,,,,,,,,
1.1127818,9.89E-02,,,,,,,,,,
1.126694427,0.149800144,,,,,,,,,,
1.144713858,0.173000849,,,,,,,,,,
1.163725804,0.168299763,,,,,,,,,,
1.180880726,0.140226564,,,,,,,,,,
1.19395561,9.52E-02,,,,,,,,,,
1.201458253,4.00E-02,,,,,,,,,,
1.202605763,-1.93E-02,,,,,,,,,,
1.197282918,-7.67E-02,,,,,,,,,,
1.18603424,-0.12599314,,,,,,,,,,
1.170097378,-0.160780726,,,,,,,,,,
1.151441084,-0.174365356,,,,,,,,,,
1.132720072,-0.161257512,,,,,,,,,,
1.117017146,-0.11966312,,,,,,,,,,
1.107273921,-5.43E-02,,,,,,,,,,
1.105491712,2.25E-02,,,,,,,,,,
1.112051872,9.46E-02,,,,,,,,,,
1.125574178,0.147153205,,,,,,,,,,
1.143411114,0.172331496,,,,,,,,,,
1.162451729,0.169436379,,,,,,,,,,
1.179813162,0.142769121,,,,,,,,,,
1.193223877,9.87E-02,,,,,,,,,,
1.201141502,4.40E-02,,,,,,,,,,
1.202736007,-1.52E-02,,,,,,,,,,
1.197847153,-7.29E-02,,,,,,,,,,
1.186973523,-0.122997764,,,,,,,,,,
1.171303708,-0.158998326,,,,,,,,,,
1.152756159,-0.174237156,,,,,,,,,,
1.133943607,-0.163076295,,,,,,,,,,
1.11793399,-0.12337069,,,,,,,,,,
1.107702866,-5.94E-02,,,,,,,,,,
1.10534169,1.72E-02,,,,,,,,,,
1.111355204,9.01E-02,,,,,,,,,,
1.124474397,0.144374293,,,,,,,,,,
1.142113924,0.171528138,,,,,,,,,,
1.161169502,0.17046042,,,,,,,,,,
1.178726722,0.145229926,,,,,,,,,,
1.192466027,0.102166349,,,,,,,,,,
1.200794748,4.79E-02,,,,,,,,,,
1.2028355,-1.11E-02,,,,,,,,,,
1.198382969,-6.91E-02,,,,,,,,,,
1.187889957,-0.119936254,,,,,,,,,,
1.17249622,-0.157117931,,,,,,,,,,
1.154069792,-0.17398345,,,,,,,,,,
1.135180349,-0.164758223,,,,,,,,,,
1.118878364,-0.12696079,,,,,,,,,,
1.10816948,-6.43E-02,,,,,,,,,,
1.105231792,1.19E-02,,,,,,,,,,
1.110692493,8.56E-02,,,,,,,,,,
1.123396075,0.141464775,,,,,,,,,,
1.140823304,0.170589991,,,,,,,,,,
1.159879979,0.17136998,,,,,,,,,,
1.177622033,0.147606778,,,,,,,,,,
1.191682445,0.105550666,,,,,,,,,,
1.200418156,5.19E-02,,,,,,,,,,
1.202904194,-7.06E-03,,,,,,,,,,
1.198890103,-6.53E-02,,,,,,,,,,
1.188783051,-0.116810781,,,,,,,,,,
1.173674182,-0.155141687,,,,,,,,,,
1.155381043,-0.173605773,,,,,,,,,,
1.136429262,-0.166303246,,,,,,,,,,
1.119849372,-0.130430888,,,,,,,,,,
1.108673282,-6.92E-02,,,,,,,,,,
1.105162134,6.56E-03,,,,,,,,,,
1.110064405,8.09E-02,,,,,,,,,,
1.122340191,0.138426192,,,,,,,,,,
1.139540272,0.169516383,,,,,,,,,,
1.158584033,0.172163195,,,,,,,,,,
1.176499735,0.14989748,,,,,,,,,,
1.190873535,0.108880565,,,,,,,,,,
1.200011905,5.58E-02,,,,,,,,,,
1.202942058,-2.97E-03,,,,,,,,,,
1.199368311,-6.15E-02,,,,,,,,,,
1.189652331,-0.113623504,,,,,,,,,,
1.17483688,-0.153071751,,,,,,,,,,
1.156688982,-0.173105733,,,,,,,,,,
1.137689316,-0.167711457,,,,,,,,,,
1.120846099,-0.133778634,,,,,,,,,,
1.109213756,-7.40E-02,,,,,,,,,,
1.105132788,1.22E-03,,,,,,,,,,
1.109471573,7.62E-02,,,,,,,,,,
1.121307713,0.135260266,,,,,,,,,,
1.138265852,0.168306765,,,,,,,,,,
1.157282546,0.172838256,,,,,,,,,,
1.175360488,0.15209984,,,,,,,,,,
1.190039715,0.11215392,,,,,,,,,,
1.199576188,5.97E-02,,,,,,,,,,
1.202949074,1.11E-03,,,,,,,,,,
1.199817362,-5.76E-02,,,,,,,,,,
1.190497339,-0.110376573,,,,,,,,,,
1.175983616,-0.150910297,,,,,,,,,,
1.157992691,-0.172484999,,,,,,,,,,
1.138959479,-0.168983085,,,,,,,,,,
1.121867614,-0.137001864,,,,,,,,,,
1.10979035,-7.88E-02,,,,,,,,,,
1.105143785,-4.13E-03,,,,,,,,,,
1.108914599,7.14E-02,,,,,,,,,,
1.120299595,0.131968897,,,,,,,,,,
1.137001073,0.166960715,,,,,,,,,,
1.155976418,0.173393404,,,,,,,,,,
1.174204965,0.154211672,,,,,,,,,,
1.189181419,0.115368597,,,,,,,,,,
1.199111214,6.36E-02,,,,,,,,,,
1.20292524,5.20E-03,,,,,,,,,,
1.200237041,-5.37E-02,,,,,,,,,,
1.191317632,-0.107072128,,,,,,,,,,
1.177113705,-0.148659505,,,,,,,,,,
1.159291268,-0.171745304,,,,,,,,,,
1.140238721,-0.170118496,,,,,,,,,,
1.122912971,-0.140098593,,,,,,,,,,
1.110402479,-8.35E-02,,,,,,,,,,
1.105195114,-9.47E-03,,,,,,,,,,
1.108394051,6.66E-02,,,,,,,,,,
1.119316774,0.12855417,,,,,,,,,,
1.135746964,0.165477941,,,,,,,,,,
1.15466656,0.17382694,,,,,,,,,,
1.173033858,0.1562308,,,,,,,,,,
1.188299099,0.118522449,,,,,,,,,,
1.198617207,6.74E-02,,,,,,,,,,
1.202870565,9.29E-03,,,,,,,,,,
1.200627146,-4.97E-02,,,,,,,,,,
1.192112785,-0.1037123,,,,,,,,,,
1.178226484,-0.146321566,,,,,,,,,,
1.160583821,-0.170888436,,,,,,,,,,
1.141526016,-0.171118181,,,,,,,,,,
1.123981208,-0.143067017,,,,,,,,,,
1.111049523,-8.81E-02,,,,,,,,,,
1.105286721,-1.48E-02,,,,,,,,,,
1.107910461,6.16E-02,,,,,,,,,,
1.118360174,0.12501835,,,,,,,,,,
1.134504558,0.163858285,,,,,,,,,,
1.153353894,0.174137229,,,,,,,,,,
1.171847874,0.158155058,,,,,,,,,,
1.187393221,0.12161332,,,,,,,,,,
1.198094406,7.12E-02,,,,,,,,,,
1.202785077,1.34E-02,,,,,,,,,,
1.200987493,-4.58E-02,,,,,,,,,,
1.192882388,-0.100299208,,,,,,,,,,
1.179321303,-0.143898674,,,,,,,,,,
1.161869474,-0.169916232,,,,,,,,,,
1.142820344,-0.171982756,,,,,,,,,,
1.125071351,-0.145905515,,,,,,,,,,
1.11173083,-9.25E-02,,,,,,,,,,
1.10541851,-2.01E-02,,,,,,,,,,
1.107464325,5.66E-02,,,,,,,,,,
1.117430699,0.121363885,,,,,,,,,,
1.133274888,0.162101734,,,,,,,,,,
1.152039357,0.174322701,,,,,,,,,,
1.170647737,0.159982296,,,,,,,,,,
1.186464269,0.124639046,,,,,,,,,,
1.197543064,7.50E-02,,,,,,,,,,
1.202668813,1.74E-02,,,,,,,,,,
1.20131791,-4.18E-02,,,,,,,,,,
1.193626047,-9.68E-02,,,,,,,,,,
1.180397529,-0.141393029,,,,,,,,,,
1.163147362,-0.168830581,,,,,,,,,,
1.144120687,-0.172712956,,,,,,,,,,
1.126182413,-0.148612639,,,,,,,,,,
1.112445718,-9.70E-02,,,,,,,,,,
1.105590342,-2.54E-02,,,,,,,,,,
1.107056104,5.16E-02,,,,,,,,,,
1.116529233,0.117593406,,,,,,,,,,
1.132058985,0.160208418,,,,,,,,,,
1.150723897,0.174381859,,,,,,,,,,
1.169434188,0.161710377,,,,,,,,,,
1.185512742,0.127597454,,,,,,,,,,
1.19696345,7.87E-02,,,,,,,,,,
1.202521829,2.15E-02,,,,,,,,,,
1.201618241,-3.78E-02,,,,,,,,,,
1.194343384,-9.33E-02,,,,,,,,,,
1.181454546,-0.138806831,,,,,,,,,,
1.164416638,-0.167633412,,,,,,,,,,
1.145426034,-0.173309627,,,,,,,,,,
1.1273134,-0.15118712,,,,,,,,,,
1.113193475,-0.101260223,,,,,,,,,,
1.105802037,-3.07E-02,,,,,,,,,,
1.10668622,4.65E-02,,,,,,,,,,
1.115656643,0.113709727,,,,,,,,,,
1.130857882,0.158178618,,,,,,,,,,
1.149408471,0.174313286,,,,,,,,,,
1.168207982,0.163337188,,,,,,,,,,
1.184539156,0.130486363,,,,,,,,,,
1.196355849,8.24E-02,,,,,,,,,,
1.202344194,2.56E-02,,,,,,,,,,
1.201888344,-3.38E-02,,,,,,,,,,
1.195034037,-8.98E-02,,,,,,,,,,
1.182491755,-0.136142282,,,,,,,,,,
1.165676468,-0.166326695,,,,,,,,,,
1.146735382,-0.173773723,,,,,,,,,,
1.128463305,-0.153627858,,,,,,,,,,
1.11397336,-0.105468419,,,,,,,,,,
1.106053374,-3.59E-02,,,,,,,,,,
1.106355056,4.13E-02,,,,,,,,,,
1.11481377,0.109715841,,,,,,,,,,
1.129672606,0.156012767,,,,,,,,,,
1.148094049,0.174115643,,,,,,,,,,
1.166969892,0.164860634,,,,,,,,,,
1.183544045,0.133303587,,,,,,,,,,
1.195720559,8.60E-02,,,,,,,,,,
1.202135989,2.96E-02,,,,,,,,,,
1.202128092,-2.98E-02,,,,,,,,,,
1.195697659,-8.62E-02,,,,,,,,,,
1.183508573,-0.133401581,,,,,,,,,,
1.166926032,-0.164912435,,,,,,,,,,
1.148047735,-0.174106303,,,,,,,,,,
1.129631117,-0.155933927,,,,,,,,,,
1.114784604,-0.109573052,,,,,,,,,,
1.106344091,-4.11E-02,,,,,,,,,,
1.106062956,3.61E-02,,,,,,,,,,
1.114001434,0.105614922,,,,,,,,,,
1.128504182,0.153711461,,,,,,,,,,
1.146781608,0.173787679,,,,,,,,,,
1.165720704,0.166278648,,,,,,,,,,
1.182527956,0.136046933,,,,,,,,,,
1.195057896,8.96E-02,,,,,,,,,,
1.201897314,3.37E-02,,,,,,,,,,
1.202337372,-2.57E-02,,,,,,,,,,
1.196333919,-8.25E-02,,,,,,,,,,
1.184504433,-0.130586925,,,,,,,,,,
1.168164527,-0.163392672,,,,,,,,,,
1.149362104,-0.17430852,,,,,,,,,,
1.130815817,-0.158104565,,,,,,,,,,
1.115626414,-0.113570766,,,,,,,,,,
1.106673883,-4.63E-02,,,,,,,,,,
1.105810226,3.09E-02,,,,,,,,,,
1.11322043,0.101410319,,,,,,,,,,
1.127353627,0.151275456,,,,,,,,,,
1.145472137,0.173328239,,,,,,,,,,
1.164461223,0.167589191,,,,,,,,,,
1.181491456,0.138714204,,,,,,,,,,
1.194368191,9.32E-02,,,,,,,,,,
1.201628279,3.77E-02,,,,,,,,,,
1.202516087,-2.17E-02,,,,,,,,,,
1.196942501,-7.88E-02,,,,,,,,,,
1.185478787,-0.127700506,,,,,,,,,,
1.169391165,-0.16176947,,,,,,,,,,
1.150677511,-0.174381622,,,,,,,,,,
1.132016379,-0.160139171,,,,,,,,,,
1.116497971,-0.117458383,,,,,,,,,,
1.107042408,-5.14E-02,,,,,,,,,,
1.105597129,2.56E-02,,,,,,,,,,
1.112471528,9.71E-02,,,,,,,,,,
1.126221957,0.148705673,,,,,,,,,,
1.144166632,0.172736259,,,,,,,,,,
1.163192266,0.168790256,,,,,,,,,,
1.180435128,0.141303202,,,,,,,,,,
1.193651789,9.67E-02,,,,,,,,,,
1.201329012,4.17E-02,,,,,,,,,,
1.202664153,-1.76E-02,,,,,,,,,,
1.197523107,-7.51E-02,,,,,,,,,,
1.186431101,-0.124744512,,,,,,,,,,
1.170605174,-0.160044924,,,,,,,,,,
1.151992987,-0.174326943,,,,,,,,,,
1.133231777,-0.162037305,,,,,,,,,,
1.117398433,-0.121232902,,,,,,,,,,
1.107449285,-5.65E-02,,,,,,,,,,
1.105423888,2.03E-02,,,,,,,,,,
1.111755468,9.27E-02,,,,,,,,,,
1.125110175,0.146003205,,,,,,,,,,
1.142866095,0.172010782,,,,,,,,,,
1.161914667,0.169879872,,,,,,,,,,
1.179359568,0.143811724,,,,,,,,,,
1.192909052,0.100177923,,,,,,,,,,
1.200999653,4.56E-02,,,,,,,,,,
1.2027815,-1.35E-02,,,,,,,,,,
1.19807545,-7.13E-02,,,,,,,,,,
1.187360858,-0.121721122,,,,,,,,,,
1.171805796,-0.158221146,,,,,,,,,,
1.153307572,-0.1741459,,,,,,,,,,
1.134460979,-0.163798681,,,,,,,,,,
1.118326936,-0.124891503,,,,,,,,,,
1.107894091,-6.15E-02,,,,,,,,,,
1.105290685,1.50E-02,,,,,,,,,,
1.111072965,8.82E-02,,,,,,,,,,
1.124019278,0.143169316,,,,,,,,,,
1.141571538,0.171150958,,,,,,,,,,
1.160629273,0.170856108,,,,,,,,,,
1.178265395,0.146237571,,,,,,,,,,
1.192140357,0.103592854,,,,,,,,,,
1.200640359,4.96E-02,,,,,,,,,,
1.202868075,-9.43E-03,,,,,,,,,,
1.198599263,-6.75E-02,,,,,,,,,,
1.188267557,-0.118632511,,,,,,,,,,
1.172992291,-0.156300272,,,,,,,,,,
1.15462032,-0.173839986,,,,,,,,,,
1.135702954,-0.165423163,,,,,,,,,,
1.119282595,-0.12843155,,,,,,,,,,
1.108376369,-6.64E-02,,,,,,,,,,
1.105197659,9.66E-03,,,,,,,,,,
1.110424702,8.36E-02,,,,,,,,,,
1.122950252,0.140205446,,,,,,,,,,
1.140283977,0.170156048,,,,,,,,,,
1.159336949,0.171717075,,,,,,,,,,
1.177153238,0.148578543,,,,,,,,,,
1.191346098,0.106954596,,,,,,,,,,
1.200251299,5.35E-02,,,,,,,,,,
1.202923837,-5.35E-03,,,,,,,,,,
1.199094289,-6.37E-02,,,,,,,,,,
1.189150716,-0.115480843,,,,,,,,,,
1.174163935,-0.154284452,,,,,,,,,,
1.155930293,-0.173410768,,,,,,,,,,
1.136956667,-0.166910762,,,,,,,,,,
1.120264507,-0.131850586,,,,,,,,,,
1.108895623,-7.13E-02,,,,,,,,,,
1.105144909,4.32E-03,,,,,,,,,,
1.109811332,7.90E-02,,,,,,,,,,
1.121904072,0.137113211,,,,,,,,,,
1.139004434,0.169025432,,,,,,,,,,
1.158038569,0.172460932,,,,,,,,,,
1.176023747,0.150832445,,,,,,,,,,
1.190526684,0.11026103,,,,,,,,,,
1.19983266,5.74E-02,,,,,,,,,,
1.202948759,-1.26E-03,,,,,,,,,,
1.19956029,-5.98E-02,,,,,,,,,,
1.190009867,-0.112268274,,,,,,,,,,
1.175320019,-0.152175852,,,,,,,,,,
1.157236568,-0.172859879,,,,,,,,,,
1.138221088,-0.168261629,,,,,,,,,,
1.121271749,-0.13514634,,,,,,,,,,
1.109451322,-7.60E-02,,,,,,,,,,
1.105132489,-1.03E-03,,,,,,,,,,
1.109233474,7.42E-02,,,,,,,,,,
1.120881699,0.133894409,,,,,,,,,,
1.137733934,0.167758613,,,,,,,,,,
1.156735025,0.17308589,,,,,,,,,,
1.174877588,0.152997086,,,,,,,,,,
1.18968254,0.113510025,,,,,,,,,,
1.199384641,6.13E-02,,,,,,,,,,
1.20294283,2.83E-03,,,,,,,,,,
1.199997042,-5.59E-02,,,,,,,,,,
1.190844558,-0.108996951,,,,,,,,,,
1.176459852,-0.149976646,,,,,,,,,,
1.158538234,-0.172189017,,,,,,,,,,
1.139495186,-0.16947605,,,,,,,,,,
1.122303384,-0.138316723,,,,,,,,,,
1.110042899,-8.08E-02,,,,,,,,,,
1.105160413,-6.37E-03,,,,,,,,,,
1.108691717,6.94E-02,,,,,,,,,,
1.119884082,0.130551017,,,,,,,,,,
1.136473506,0.166355223,,,,,,,,,,
1.15542722,0.173590214,,,,,,,,,,
1.173715441,0.155070285,,,,,,,,,,
1.188814108,0.116699442,,,,,,,,,,
1.198907457,6.52E-02,,,,,,,,,,
1.202906053,6.92E-03,,,,,,,,,,
1.200404336,-5.20E-02,,,,,,,,,,
1.191654353,-0.10566901,,,,,,,,,,
1.177582759,-0.147689022,,,,,,,,,,
1.159834391,-0.171399936,,,,,,,,,,
1.140777932,-0.170554445,,,,,,,,,,
1.123358459,-0.141359826,,,,,,,,,,
1.110669755,-8.54E-02,,,,,,,,,,
1.105228651,-1.17E-02,,,,,,,,,,
1.108186613,6.45E-02,,,,,,,,,,
1.118912152,0.127085194,,,,,,,,,,
1.135224182,0.164815026,,,,,,,,,,
1.15411607,0.173972233,,,,,,,,,,
1.172538004,0.15704987,,,,,,,,,,
1.187921846,0.119827131,,,,,,,,,,
1.198401339,6.90E-02,,,,,,,,,,
1.202838446,1.10E-02,,,,,,,,,,
1.200781977,-4.81E-02,,,,,,,,,,
1.192438835,-0.102286575,,,,,,,,,,
1.17868808,-0.14531517,,,,,,,,,,
1.161124155,-0.170494448,,,,,,,,,,
1.142068302,-0.171497358,,,,,,,,,,
1.124436007,-0.144273922,,,,,,,,,,
1.111331257,-8.99E-02,,,,,,,,,,
1.105337132,-1.70E-02,,,,,,,,,,
1.10771868,5.95E-02,,,,,,,,,,
1.117966824,0.123499284,,,,,,,,,,
1.133986994,0.163137925,,,,,,,,,,
1.152802505,0.174230337,,,,,,,,,,
1.171345993,0.158933681,,,,,,,,,,
1.187006226,0.122890933,,,,,,,,,,
1.19786653,7.28E-02,,,,,,,,,,
1.202740038,1.51E-02,,,,,,,,,,
1.201129786,-4.41E-02,,,,,,,,,,
1.193197599,-9.89E-02,,,,,,,,,,
1.179775173,-0.142857288,,,,,,,,,,
1.162406654,-0.169474411,,,,,,,,,,
1.143365277,-0.172305455,,,,,,,,,,
1.125535048,-0.147057463,,,,,,,,,,
1.112026739,-9.44E-02,,,,,,,,,,
1.105485742,-2.24E-02,,,,,,,,,,
1.107288399,5.45E-02,,,,,,,,,,
1.117048995,0.11979581,,,,,,,,,,
1.132762975,0.161323964,,,,,,,,,,
1.151487465,0.174362987,,,,,,,,,,
1.170140138,0.160719572,,,,,,,,,,
1.18606774,0.125888678,,,,,,,,,,
1.197303292,7.65E-02,,,,,,,,,,
1.202610878,1.92E-02,,,,,,,,,,
1.201447597,-4.01E-02,,,,,,,,,,
1.193930259,-9.54E-02,,,,,,,,,,
1.180843413,-0.140317576,,,,,,,,,,
1.163681031,-0.168341731,,,,,,,,,,
